Date,Price (USD)
2023-11-18 05:44:45+00:00,96
2023-11-18 05:50:48+00:00,97
2023-11-18 05:56:51+00:00,97
2023-11-18 06:02:54+00:00,97
2023-11-18 06:08:57+00:00,97
2023-11-18 06:15:00+00:00,103
2023-11-18 06:21:03+00:00,103
2023-11-18 06:27:06+00:00,84
2023-11-18 06:33:09+00:00,89
2023-11-18 06:39:12+00:00,96
2023-11-18 06:45:15+00:00,96
2023-11-18 06:51:18+00:00,96
2023-11-18 06:57:21+00:00,103
2023-11-18 07:03:24+00:00,103
2023-11-18 07:09:27+00:00,115
2023-11-18 07:15:30+00:00,115
2023-11-18 07:21:33+00:00,115
2023-11-18 07:27:36+00:00,115
2023-11-18 07:33:39+00:00,86
2023-11-18 07:39:42+00:00,86
2023-11-18 07:45:45+00:00,86
2023-11-18 07:51:48+00:00,86
2023-11-18 07:57:51+00:00,86
2023-11-18 08:03:54+00:00,86
2023-11-18 08:09:57+00:00,86
2023-11-18 08:16:00+00:00,86
2023-11-18 08:22:03+00:00,86
2023-11-18 08:28:06+00:00,86
2023-11-18 08:34:09+00:00,89
2023-11-18 08:40:12+00:00,89
2023-11-18 08:46:15+00:00,88
2023-11-18 08:52:18+00:00,88
2023-11-18 08:58:21+00:00,82
2023-11-18 09:04:24+00:00,82
2023-11-18 09:10:27+00:00,82
2023-11-18 09:16:30+00:00,82
2023-11-18 09:22:33+00:00,82
2023-11-18 09:28:36+00:00,82
2023-11-18 09:34:39+00:00,82
2023-11-18 09:40:42+00:00,82
2023-11-18 09:46:45+00:00,82
2023-11-18 09:52:48+00:00,82
2023-11-18 09:58:51+00:00,82
2023-11-18 10:04:54+00:00,88
2023-11-18 10:10:57+00:00,88
2023-11-18 10:17:00+00:00,88
2023-11-18 10:23:03+00:00,89
2023-11-18 10:29:06+00:00,89
2023-11-18 10:35:09+00:00,89
2023-11-18 10:41:12+00:00,89
2023-11-18 10:47:15+00:00,89
2023-11-18 10:53:18+00:00,83
2023-11-18 10:59:21+00:00,83
2023-11-18 11:05:24+00:00,88
2023-11-18 11:11:27+00:00,88
2023-11-18 11:17:30+00:00,88
2023-11-18 11:23:33+00:00,88
2023-11-18 11:29:36+00:00,120
2023-11-18 11:35:39+00:00,120
2023-11-18 11:41:42+00:00,120
2023-11-18 11:47:45+00:00,79
2023-11-18 11:53:48+00:00,107
2023-11-18 11:59:51+00:00,107
2023-11-18 12:05:54+00:00,107
2023-11-18 12:11:57+00:00,107
2023-11-18 12:18:00+00:00,88
2023-11-18 12:24:03+00:00,120
2023-11-18 12:30:06+00:00,91
2023-11-18 12:36:09+00:00,122
2023-11-18 12:42:12+00:00,115
2023-11-18 12:48:15+00:00,115
2023-11-18 12:54:18+00:00,87
2023-11-18 13:00:21+00:00,87
2023-11-18 13:06:24+00:00,87
2023-11-18 13:12:27+00:00,79
2023-11-18 13:18:30+00:00,83
2023-11-18 13:24:33+00:00,120
2023-11-18 13:30:36+00:00,81
2023-11-18 13:36:39+00:00,89
2023-11-18 13:42:42+00:00,88
2023-11-18 13:48:45+00:00,88
2023-11-18 13:54:48+00:00,88
2023-11-18 14:00:51+00:00,88
2023-11-18 14:06:54+00:00,88
2023-11-18 14:12:57+00:00,86
2023-11-18 14:19:00+00:00,93
2023-11-18 14:25:03+00:00,93
2023-11-18 14:31:06+00:00,87
2023-11-18 14:37:09+00:00,87
2023-11-18 14:43:12+00:00,95
2023-11-18 14:49:15+00:00,94
2023-11-18 14:55:18+00:00,87
2023-11-18 15:01:21+00:00,93
2023-11-18 15:07:24+00:00,109
2023-11-18 15:13:27+00:00,100
2023-11-18 15:19:30+00:00,89
2023-11-18 15:25:33+00:00,94
2023-11-18 15:31:36+00:00,109
2023-11-18 15:37:39+00:00,88
2023-11-18 15:43:42+00:00,81
2023-11-18 15:49:45+00:00,98
2023-11-18 15:55:48+00:00,98
2023-11-18 16:01:51+00:00,109
2023-11-18 16:07:54+00:00,94
2023-11-18 16:13:57+00:00,89
2023-11-18 16:20:00+00:00,87
2023-11-18 16:26:03+00:00,87
2023-11-18 16:32:06+00:00,96
2023-11-18 16:38:09+00:00,99
2023-11-18 16:44:12+00:00,90
2023-11-18 16:50:15+00:00,97
2023-11-18 16:56:18+00:00,100
2023-11-18 17:02:21+00:00,96
2023-11-18 17:08:24+00:00,91
2023-11-18 17:14:27+00:00,89
2023-11-18 17:20:30+00:00,107
2023-11-18 17:26:33+00:00,97
2023-11-18 17:32:36+00:00,97
2023-11-18 17:38:39+00:00,92
2023-11-18 17:44:42+00:00,97
2023-11-18 17:50:45+00:00,99
2023-11-18 17:56:48+00:00,107
2023-11-18 18:02:51+00:00,91
2023-11-18 18:08:54+00:00,122
2023-11-18 18:14:57+00:00,89
2023-11-18 18:21:00+00:00,100
2023-11-18 18:27:03+00:00,89
2023-11-18 18:33:06+00:00,87
2023-11-18 18:39:09+00:00,87
2023-11-18 18:45:12+00:00,105
2023-11-18 18:51:15+00:00,104
2023-11-18 18:57:18+00:00,100
2023-11-18 19:03:21+00:00,89
2023-11-18 19:09:24+00:00,98
2023-11-18 19:15:27+00:00,89
2023-11-18 19:21:30+00:00,112
2023-11-18 19:27:33+00:00,112
2023-11-18 19:33:36+00:00,105
2023-11-18 19:39:39+00:00,87
2023-11-18 19:45:42+00:00,92
2023-11-18 19:51:45+00:00,99
2023-11-18 19:57:48+00:00,95
2023-11-18 20:03:51+00:00,114
2023-11-18 20:09:54+00:00,104
2023-11-18 20:15:57+00:00,89
2023-11-18 20:22:00+00:00,92
2023-11-18 20:28:03+00:00,89
2023-11-18 20:34:06+00:00,120
2023-11-18 20:40:09+00:00,89
2023-11-18 20:46:12+00:00,101
2023-11-18 20:52:15+00:00,89
2023-11-18 20:58:18+00:00,87
2023-11-18 21:04:21+00:00,103
2023-11-18 21:10:24+00:00,103
2023-11-18 21:16:27+00:00,103
2023-11-18 21:22:30+00:00,103
2023-11-18 21:28:33+00:00,121
2023-11-18 21:34:36+00:00,110
2023-11-18 21:40:39+00:00,103
2023-11-18 21:46:42+00:00,89
2023-11-18 21:52:45+00:00,86
2023-11-18 21:58:48+00:00,86
2023-11-18 22:04:51+00:00,101
2023-11-18 22:10:54+00:00,93
2023-11-18 22:16:57+00:00,96
2023-11-18 22:23:00+00:00,94
2023-11-18 22:29:03+00:00,99
2023-11-18 22:35:06+00:00,92
2023-11-18 22:41:09+00:00,104
2023-11-18 22:47:12+00:00,92
2023-11-18 22:53:15+00:00,92
2023-11-18 22:59:18+00:00,108
2023-11-18 23:05:21+00:00,94
2023-11-18 23:11:24+00:00,95
2023-11-18 23:17:27+00:00,113
2023-11-18 23:23:30+00:00,119
2023-11-18 23:29:33+00:00,89
2023-11-18 23:35:36+00:00,91
2023-11-18 23:41:39+00:00,96
2023-11-18 23:47:42+00:00,88
2023-11-18 23:53:45+00:00,93
2023-11-19 00:00:00+00:00,94
2023-11-19 00:06:03+00:00,104
2023-11-19 00:12:06+00:00,96
2023-11-19 00:18:09+00:00,86
2023-11-19 00:24:12+00:00,110
2023-11-19 00:30:15+00:00,114
2023-11-19 00:36:18+00:00,97
2023-11-19 00:42:21+00:00,91
2023-11-19 00:48:24+00:00,100
2023-11-19 00:54:27+00:00,100
2023-11-19 01:00:30+00:00,114
2023-11-19 01:06:33+00:00,94
2023-11-19 01:12:36+00:00,86
2023-11-19 01:18:39+00:00,90
2023-11-19 01:24:42+00:00,91
2023-11-19 01:30:45+00:00,88
2023-11-19 01:36:48+00:00,86
2023-11-19 01:42:51+00:00,89
2023-11-19 01:48:54+00:00,120
2023-11-19 01:54:57+00:00,90
2023-11-19 02:01:00+00:00,92
2023-11-19 02:07:03+00:00,120
2023-11-19 02:13:06+00:00,120
2023-11-19 02:19:09+00:00,96
2023-11-19 02:25:12+00:00,100
2023-11-19 02:31:15+00:00,90
2023-11-19 02:37:18+00:00,113
2023-11-19 02:43:21+00:00,122
2023-11-19 02:49:24+00:00,93
2023-11-19 02:55:27+00:00,120
2023-11-19 03:01:30+00:00,122
2023-11-19 03:07:33+00:00,94
2023-11-19 03:13:36+00:00,91
2023-11-19 03:19:39+00:00,105
2023-11-19 03:25:42+00:00,88
2023-11-19 03:31:45+00:00,89
2023-11-19 03:37:48+00:00,90
2023-11-19 03:43:51+00:00,104
2023-11-19 03:49:54+00:00,91
2023-11-19 03:55:57+00:00,103
2023-11-19 04:02:00+00:00,98
2023-11-19 04:08:03+00:00,87
2023-11-19 04:14:06+00:00,105
2023-11-19 04:20:09+00:00,104
2023-11-19 04:26:12+00:00,90
2023-11-19 04:32:15+00:00,90
2023-11-19 04:38:18+00:00,90
2023-11-19 04:44:21+00:00,97
2023-11-19 04:50:24+00:00,90
2023-11-19 04:56:27+00:00,115
2023-11-19 05:02:30+00:00,115
2023-11-19 05:08:33+00:00,115
2023-11-19 05:14:36+00:00,83
2023-11-19 05:20:39+00:00,83
2023-11-19 05:26:42+00:00,98
2023-11-19 05:32:45+00:00,115
2023-11-19 05:38:48+00:00,115
2023-11-19 05:44:51+00:00,94
2023-11-19 05:50:54+00:00,94
2023-11-19 05:56:57+00:00,83
2023-11-19 06:03:00+00:00,105
2023-11-19 06:09:03+00:00,89
2023-11-19 06:15:06+00:00,105
2023-11-19 06:21:09+00:00,105
2023-11-19 06:27:12+00:00,105
2023-11-19 06:33:15+00:00,105
2023-11-19 06:39:18+00:00,105
2023-11-19 06:45:21+00:00,93
2023-11-19 06:51:24+00:00,93
2023-11-19 06:57:27+00:00,93
2023-11-19 07:03:30+00:00,88
2023-11-19 07:09:33+00:00,88
2023-11-19 07:15:36+00:00,88
2023-11-19 07:21:39+00:00,88
2023-11-19 07:27:42+00:00,88
2023-11-19 07:33:45+00:00,87
2023-11-19 07:39:48+00:00,110
2023-11-19 07:45:51+00:00,110
2023-11-19 07:51:54+00:00,110
2023-11-19 07:57:57+00:00,110
2023-11-19 08:04:00+00:00,90
2023-11-19 08:10:03+00:00,98
2023-11-19 08:16:06+00:00,94
2023-11-19 08:22:09+00:00,89
2023-11-19 08:28:12+00:00,89
2023-11-19 08:34:15+00:00,89
2023-11-19 08:40:18+00:00,89
2023-11-19 08:46:21+00:00,89
2023-11-19 08:52:24+00:00,89
2023-11-19 08:58:27+00:00,89
2023-11-19 09:04:30+00:00,89
2023-11-19 09:10:33+00:00,89
2023-11-19 09:16:36+00:00,89
2023-11-19 09:22:39+00:00,89
2023-11-19 09:28:42+00:00,89
2023-11-19 09:34:45+00:00,89
2023-11-19 09:40:48+00:00,89
2023-11-19 09:46:51+00:00,120
2023-11-19 09:52:54+00:00,120
2023-11-19 09:58:57+00:00,120
2023-11-19 10:05:00+00:00,77
2023-11-19 10:11:03+00:00,77
2023-11-19 10:17:06+00:00,77
2023-11-19 10:23:09+00:00,77
2023-11-19 10:29:12+00:00,84
2023-11-19 10:35:15+00:00,84
2023-11-19 10:41:18+00:00,84
2023-11-19 10:47:21+00:00,83
2023-11-19 10:53:24+00:00,83
2023-11-19 10:59:27+00:00,83
2023-11-19 11:05:30+00:00,83
2023-11-19 11:11:33+00:00,83
2023-11-19 11:17:36+00:00,83
2023-11-19 11:23:39+00:00,83
2023-11-19 11:29:42+00:00,83
2023-11-19 11:35:45+00:00,83
2023-11-19 11:41:48+00:00,81
2023-11-19 11:47:51+00:00,81
2023-11-19 11:53:54+00:00,82
2023-11-19 11:59:57+00:00,82
2023-11-19 12:06:00+00:00,82
2023-11-19 12:12:03+00:00,82
2023-11-19 12:18:06+00:00,100
2023-11-19 12:24:09+00:00,84
2023-11-19 12:30:12+00:00,106
2023-11-19 12:36:15+00:00,89
2023-11-19 12:42:18+00:00,89
2023-11-19 12:48:21+00:00,101
2023-11-19 12:54:24+00:00,101
2023-11-19 13:00:27+00:00,93
2023-11-19 13:06:30+00:00,120
2023-11-19 13:12:33+00:00,120
2023-11-19 13:18:36+00:00,110
2023-11-19 13:24:39+00:00,87
2023-11-19 13:30:42+00:00,96
2023-11-19 13:36:45+00:00,128
2023-11-19 13:42:48+00:00,128
2023-11-19 13:48:51+00:00,128
2023-11-19 13:54:54+00:00,128
2023-11-19 14:00:57+00:00,97
2023-11-19 14:07:00+00:00,101
2023-11-19 14:13:03+00:00,114
2023-11-19 14:19:06+00:00,120
2023-11-19 14:25:09+00:00,90
2023-11-19 14:31:12+00:00,90
2023-11-19 14:37:15+00:00,90
2023-11-19 14:43:18+00:00,104
2023-11-19 14:49:21+00:00,89
2023-11-19 14:55:24+00:00,108
2023-11-19 15:01:27+00:00,86
2023-11-19 15:07:30+00:00,93
2023-11-19 15:13:33+00:00,93
2023-11-19 15:19:36+00:00,101
2023-11-19 15:25:39+00:00,113
2023-11-19 15:31:42+00:00,113
2023-11-19 15:37:45+00:00,89
2023-11-19 15:43:48+00:00,111
2023-11-19 15:49:51+00:00,88
2023-11-19 15:55:54+00:00,96
2023-11-19 16:01:57+00:00,101
2023-11-19 16:08:00+00:00,103
2023-11-19 16:14:03+00:00,88
2023-11-19 16:20:06+00:00,76
2023-11-19 16:26:09+00:00,105
2023-11-19 16:32:12+00:00,108
2023-11-19 16:38:15+00:00,96
2023-11-19 16:44:18+00:00,106
2023-11-19 16:50:21+00:00,90
2023-11-19 16:56:24+00:00,87
2023-11-19 17:02:27+00:00,96
2023-11-19 17:08:30+00:00,100
2023-11-19 17:14:33+00:00,93
2023-11-19 17:20:36+00:00,124
2023-11-19 17:26:39+00:00,90
2023-11-19 17:32:42+00:00,76
2023-11-19 17:38:45+00:00,107
2023-11-19 17:44:48+00:00,107
2023-11-19 17:50:51+00:00,102
2023-11-19 17:56:54+00:00,90
2023-11-19 18:02:57+00:00,90
2023-11-19 18:09:00+00:00,95
2023-11-19 18:15:03+00:00,112
2023-11-19 18:21:06+00:00,96
2023-11-19 18:27:09+00:00,99
2023-11-19 18:33:12+00:00,94
2023-11-19 18:39:15+00:00,101
2023-11-19 18:45:18+00:00,95
2023-11-19 18:51:21+00:00,128
2023-11-19 18:57:24+00:00,96
2023-11-19 19:03:27+00:00,98
2023-11-19 19:09:30+00:00,97
2023-11-19 19:15:33+00:00,97
2023-11-19 19:21:36+00:00,92
2023-11-19 19:27:39+00:00,115
2023-11-19 19:33:42+00:00,98
2023-11-19 19:39:45+00:00,95
2023-11-19 19:45:48+00:00,100
2023-11-19 19:51:51+00:00,103
2023-11-19 19:57:54+00:00,115
2023-11-19 20:03:57+00:00,95
2023-11-19 20:10:00+00:00,85
2023-11-19 20:16:03+00:00,90
2023-11-19 20:22:06+00:00,106
2023-11-19 20:28:09+00:00,106
2023-11-19 20:34:12+00:00,93
2023-11-19 20:40:15+00:00,97
2023-11-19 20:46:18+00:00,98
2023-11-19 20:52:21+00:00,94
2023-11-19 20:58:24+00:00,103
2023-11-19 21:04:27+00:00,124
2023-11-19 21:10:30+00:00,94
2023-11-19 21:16:33+00:00,97
2023-11-19 21:22:36+00:00,105
2023-11-19 21:28:39+00:00,100
2023-11-19 21:34:42+00:00,101
2023-11-19 21:40:45+00:00,99
2023-11-19 21:46:48+00:00,83
2023-11-19 21:52:51+00:00,126
2023-11-19 21:58:54+00:00,126
2023-11-19 22:04:57+00:00,87
2023-11-19 22:11:00+00:00,97
2023-11-19 22:17:03+00:00,109
2023-11-19 22:23:06+00:00,107
2023-11-19 22:29:09+00:00,107
2023-11-19 22:35:12+00:00,99
2023-11-19 22:41:15+00:00,106
2023-11-19 22:47:18+00:00,89
2023-11-19 22:53:21+00:00,86
2023-11-19 22:59:24+00:00,86
2023-11-19 23:05:27+00:00,86
2023-11-19 23:11:30+00:00,102
2023-11-19 23:17:33+00:00,100
2023-11-19 23:23:36+00:00,91
2023-11-19 23:29:39+00:00,121
2023-11-19 23:35:42+00:00,116
2023-11-19 23:41:45+00:00,89
2023-11-19 23:47:48+00:00,105
2023-11-19 23:53:51+00:00,95
2023-11-19 23:59:54+00:00,89
2023-11-20 00:05:57+00:00,89
2023-11-20 00:12:00+00:00,102
2023-11-20 00:18:03+00:00,105
2023-11-20 00:24:06+00:00,96
2023-11-20 00:30:09+00:00,89
2023-11-20 00:36:12+00:00,89
2023-11-20 00:42:15+00:00,98
2023-11-20 00:48:18+00:00,114
2023-11-20 00:54:21+00:00,93
2023-11-20 01:00:24+00:00,101
2023-11-20 01:06:27+00:00,89
2023-11-20 01:12:30+00:00,92
2023-11-20 01:18:33+00:00,87
2023-11-20 01:24:36+00:00,98
2023-11-20 01:30:39+00:00,124
2023-11-20 01:36:42+00:00,94
2023-11-20 01:42:45+00:00,91
2023-11-20 01:48:48+00:00,98
2023-11-20 01:54:51+00:00,98
2023-11-20 02:00:54+00:00,108
2023-11-20 02:06:57+00:00,102
2023-11-20 02:13:00+00:00,98
2023-11-20 02:19:03+00:00,93
2023-11-20 02:25:06+00:00,95
2023-11-20 02:31:09+00:00,89
2023-11-20 02:37:12+00:00,99
2023-11-20 02:43:15+00:00,99
2023-11-20 02:49:18+00:00,101
2023-11-20 02:55:21+00:00,94
2023-11-20 03:01:24+00:00,104
2023-11-20 03:07:27+00:00,108
2023-11-20 03:13:30+00:00,89
2023-11-20 03:19:33+00:00,98
2023-11-20 03:25:36+00:00,95
2023-11-20 03:31:39+00:00,110
2023-11-20 03:37:42+00:00,127
2023-11-20 03:43:45+00:00,127
2023-11-20 03:49:48+00:00,97
2023-11-20 03:55:51+00:00,97
2023-11-20 04:01:54+00:00,105
2023-11-20 04:07:57+00:00,100
2023-11-20 04:14:00+00:00,100
2023-11-20 04:20:03+00:00,100
2023-11-20 04:26:06+00:00,89
2023-11-20 04:32:09+00:00,96
2023-11-20 04:38:12+00:00,89
2023-11-20 04:44:15+00:00,89
2023-11-20 04:50:18+00:00,90
2023-11-20 04:56:21+00:00,97
2023-11-20 05:02:24+00:00,97
2023-11-20 05:08:27+00:00,94
2023-11-20 05:14:30+00:00,88
2023-11-20 05:20:33+00:00,101
2023-11-20 05:26:36+00:00,124
2023-11-20 05:32:39+00:00,109
2023-11-20 05:38:42+00:00,92
2023-11-20 05:44:45+00:00,92
2023-11-20 05:50:48+00:00,89
2023-11-20 05:56:51+00:00,101
2023-11-20 06:02:54+00:00,101
2023-11-20 06:08:57+00:00,101
2023-11-20 06:15:00+00:00,102
2023-11-20 06:21:03+00:00,91
2023-11-20 06:27:06+00:00,88
2023-11-20 06:33:09+00:00,92
2023-11-20 06:39:12+00:00,101
2023-11-20 06:45:15+00:00,88
2023-11-20 06:51:18+00:00,110
2023-11-20 06:57:21+00:00,110
2023-11-20 07:03:24+00:00,88
2023-11-20 07:09:27+00:00,88
2023-11-20 07:15:30+00:00,86
2023-11-20 07:21:33+00:00,86
2023-11-20 07:27:36+00:00,86
2023-11-20 07:33:39+00:00,85
2023-11-20 07:39:42+00:00,85
2023-11-20 07:45:45+00:00,85
2023-11-20 07:51:48+00:00,85
2023-11-20 07:57:51+00:00,85
2023-11-20 08:03:54+00:00,77
2023-11-20 08:09:57+00:00,87
2023-11-20 08:16:00+00:00,88
2023-11-20 08:22:03+00:00,88
2023-11-20 08:28:06+00:00,88
2023-11-20 08:34:09+00:00,88
2023-11-20 08:40:12+00:00,90
2023-11-20 08:46:15+00:00,90
2023-11-20 08:52:18+00:00,90
2023-11-20 08:58:21+00:00,90
2023-11-20 09:04:24+00:00,93
2023-11-20 09:10:27+00:00,93
2023-11-20 09:16:30+00:00,93
2023-11-20 09:22:33+00:00,89
2023-11-20 09:28:36+00:00,89
2023-11-20 09:34:39+00:00,89
2023-11-20 09:40:42+00:00,87
2023-11-20 09:46:45+00:00,95
2023-11-20 09:52:48+00:00,95
2023-11-20 09:58:51+00:00,95
2023-11-20 10:04:54+00:00,90
2023-11-20 10:10:57+00:00,90
2023-11-20 10:17:00+00:00,90
2023-11-20 10:23:03+00:00,90
2023-11-20 10:29:06+00:00,90
2023-11-20 10:35:09+00:00,90
2023-11-20 10:41:12+00:00,90
2023-11-20 10:47:15+00:00,90
2023-11-20 10:53:18+00:00,90
2023-11-20 10:59:21+00:00,90
2023-11-20 11:05:24+00:00,90
2023-11-20 11:11:27+00:00,90
2023-11-20 11:17:30+00:00,90
2023-11-20 11:23:33+00:00,90
2023-11-20 11:29:36+00:00,90
2023-11-20 11:35:39+00:00,89
2023-11-20 11:41:42+00:00,89
2023-11-20 11:47:45+00:00,89
2023-11-20 11:53:48+00:00,89
2023-11-20 11:59:51+00:00,114
2023-11-20 12:05:54+00:00,114
2023-11-20 12:11:57+00:00,114
2023-11-20 12:18:00+00:00,114
2023-11-20 12:24:03+00:00,87
2023-11-20 12:30:06+00:00,88
2023-11-20 12:36:09+00:00,88
2023-11-20 12:42:12+00:00,88
2023-11-20 12:48:15+00:00,88
2023-11-20 12:54:18+00:00,89
2023-11-20 13:00:21+00:00,99
2023-11-20 13:06:24+00:00,97
2023-11-20 13:12:27+00:00,97
2023-11-20 13:18:30+00:00,89
2023-11-20 13:24:33+00:00,89
2023-11-20 13:30:36+00:00,87
2023-11-20 13:36:39+00:00,75
2023-11-20 13:42:42+00:00,75
2023-11-20 13:48:45+00:00,116
2023-11-20 13:54:48+00:00,89
2023-11-20 14:00:51+00:00,95
2023-11-20 14:06:54+00:00,96
2023-11-20 14:12:57+00:00,96
2023-11-20 14:19:00+00:00,96
2023-11-20 14:25:03+00:00,96
2023-11-20 14:31:06+00:00,90
2023-11-20 14:37:09+00:00,102
2023-11-20 14:43:12+00:00,99
2023-11-20 14:49:15+00:00,85
2023-11-20 14:55:18+00:00,89
2023-11-20 15:01:21+00:00,89
2023-11-20 15:07:24+00:00,88
2023-11-20 15:13:27+00:00,87
2023-11-20 15:19:30+00:00,92
2023-11-20 15:25:33+00:00,88
2023-11-20 15:31:36+00:00,98
2023-11-20 15:37:39+00:00,98
2023-11-20 15:43:42+00:00,95
2023-11-20 15:49:45+00:00,90
2023-11-20 15:55:48+00:00,87
2023-11-20 16:01:51+00:00,96
2023-11-20 16:07:54+00:00,96
2023-11-20 16:13:57+00:00,75
2023-11-20 16:20:00+00:00,85
2023-11-20 16:26:03+00:00,103
2023-11-20 16:32:06+00:00,82
2023-11-20 16:38:09+00:00,99
2023-11-20 16:44:12+00:00,94
2023-11-20 16:50:15+00:00,97
2023-11-20 16:56:18+00:00,92
2023-11-20 17:02:21+00:00,92
2023-11-20 17:08:24+00:00,117
2023-11-20 17:14:27+00:00,95
2023-11-20 17:20:30+00:00,95
2023-11-20 17:26:33+00:00,103
2023-11-20 17:32:36+00:00,103
2023-11-20 17:38:39+00:00,102
2023-11-20 17:44:42+00:00,120
2023-11-20 17:50:45+00:00,89
2023-11-20 17:56:48+00:00,89
2023-11-20 18:02:51+00:00,103
2023-11-20 18:08:54+00:00,100
2023-11-20 18:14:57+00:00,93
2023-11-20 18:21:00+00:00,90
2023-11-20 18:27:03+00:00,114
2023-11-20 18:33:06+00:00,106
2023-11-20 18:39:09+00:00,94
2023-11-20 18:45:12+00:00,89
2023-11-20 18:51:15+00:00,93
2023-11-20 18:57:18+00:00,93
2023-11-20 19:03:21+00:00,125
2023-11-20 19:09:24+00:00,101
2023-11-20 19:15:27+00:00,97
2023-11-20 19:21:30+00:00,99
2023-11-20 19:27:33+00:00,97
2023-11-20 19:33:36+00:00,89
2023-11-20 19:39:39+00:00,89
2023-11-20 19:45:42+00:00,89
2023-11-20 19:51:45+00:00,89
2023-11-20 19:57:48+00:00,89
2023-11-20 20:03:51+00:00,107
2023-11-20 20:09:54+00:00,89
2023-11-20 20:15:57+00:00,100
2023-11-20 20:22:00+00:00,102
2023-11-20 20:28:03+00:00,102
2023-11-20 20:34:06+00:00,84
2023-11-20 20:40:09+00:00,94
2023-11-20 20:46:12+00:00,118
2023-11-20 20:52:15+00:00,83
2023-11-20 20:58:18+00:00,90
2023-11-20 21:04:21+00:00,89
2023-11-20 21:10:24+00:00,109
2023-11-20 21:16:27+00:00,103
2023-11-20 21:22:30+00:00,102
2023-11-20 21:28:33+00:00,97
2023-11-20 21:34:36+00:00,90
2023-11-20 21:40:39+00:00,89
2023-11-20 21:46:42+00:00,92
2023-11-20 21:52:45+00:00,90
2023-11-20 21:58:48+00:00,90
2023-11-20 22:04:51+00:00,93
2023-11-20 22:10:54+00:00,111
2023-11-20 22:16:57+00:00,97
2023-11-20 22:23:00+00:00,90
2023-11-20 22:29:03+00:00,102
2023-11-20 22:35:06+00:00,83
2023-11-20 22:41:09+00:00,112
2023-11-20 22:47:12+00:00,91
2023-11-20 22:53:15+00:00,110
2023-11-20 22:59:18+00:00,104
2023-11-20 23:05:21+00:00,89
2023-11-20 23:11:24+00:00,89
2023-11-20 23:17:27+00:00,100
2023-11-20 23:23:30+00:00,99
2023-11-20 23:29:33+00:00,89
2023-11-20 23:35:36+00:00,90
2023-11-20 23:41:39+00:00,89
2023-11-20 23:47:42+00:00,99
2023-11-20 23:53:45+00:00,99
2023-11-21 00:00:00+00:00,98
2023-11-21 00:06:03+00:00,101
2023-11-21 00:12:06+00:00,102
2023-11-21 00:18:09+00:00,101
2023-11-21 00:24:12+00:00,99
2023-11-21 00:30:15+00:00,95
2023-11-21 00:36:18+00:00,111
2023-11-21 00:42:21+00:00,121
2023-11-21 00:48:24+00:00,91
2023-11-21 00:54:27+00:00,97
2023-11-21 01:00:30+00:00,109
2023-11-21 01:06:33+00:00,102
2023-11-21 01:12:36+00:00,99
2023-11-21 01:18:39+00:00,92
2023-11-21 01:24:42+00:00,101
2023-11-21 01:30:45+00:00,101
2023-11-21 01:36:48+00:00,95
2023-11-21 01:42:51+00:00,88
2023-11-21 01:48:54+00:00,90
2023-11-21 01:54:57+00:00,100
2023-11-21 02:01:00+00:00,89
2023-11-21 02:07:03+00:00,100
2023-11-21 02:13:06+00:00,105
2023-11-21 02:19:09+00:00,108
2023-11-21 02:25:12+00:00,90
2023-11-21 02:31:15+00:00,99
2023-11-21 02:37:18+00:00,120
2023-11-21 02:43:21+00:00,120
2023-11-21 02:49:24+00:00,97
2023-11-21 02:55:27+00:00,98
2023-11-21 03:01:30+00:00,124
2023-11-21 03:07:33+00:00,101
2023-11-21 03:13:36+00:00,90
2023-11-21 03:19:39+00:00,86
2023-11-21 03:25:42+00:00,88
2023-11-21 03:31:45+00:00,87
2023-11-21 03:37:48+00:00,94
2023-11-21 03:43:51+00:00,86
2023-11-21 03:49:54+00:00,86
2023-11-21 03:55:57+00:00,102
2023-11-21 04:02:00+00:00,107
2023-11-21 04:08:03+00:00,109
2023-11-21 04:14:06+00:00,86
2023-11-21 04:20:09+00:00,109
2023-11-21 04:26:12+00:00,88
2023-11-21 04:32:15+00:00,101
2023-11-21 04:38:18+00:00,90
2023-11-21 04:44:21+00:00,85
2023-11-21 04:50:24+00:00,81
2023-11-21 04:56:27+00:00,90
2023-11-21 05:02:30+00:00,90
2023-11-21 05:08:33+00:00,90
2023-11-21 05:14:36+00:00,90
2023-11-21 05:20:39+00:00,106
2023-11-21 05:26:42+00:00,106
2023-11-21 05:32:45+00:00,97
2023-11-21 05:38:48+00:00,90
2023-11-21 05:44:51+00:00,92
2023-11-21 05:50:54+00:00,92
2023-11-21 05:56:57+00:00,92
2023-11-21 06:03:00+00:00,81
2023-11-21 06:09:03+00:00,108
2023-11-21 06:15:06+00:00,90
2023-11-21 06:21:09+00:00,90
2023-11-21 06:27:12+00:00,90
2023-11-21 06:33:15+00:00,90
2023-11-21 06:39:18+00:00,90
2023-11-21 06:45:21+00:00,129
2023-11-21 06:51:24+00:00,129
2023-11-21 06:57:27+00:00,129
2023-11-21 07:03:30+00:00,129
2023-11-21 07:09:33+00:00,129
2023-11-21 07:15:36+00:00,129
2023-11-21 07:21:39+00:00,129
2023-11-21 07:27:42+00:00,98
2023-11-21 07:33:45+00:00,111
2023-11-21 07:39:48+00:00,116
2023-11-21 07:45:51+00:00,91
2023-11-21 07:51:54+00:00,91
