,ID,URL Key,retail Price,release Date,sold,average price,image,Variants
0,0e952337-7a42-4847-b969-9997915831c2,air-jordan-1-retro-low-og-black-toe,140,2023-08-04,11029,151,https://images.stockx.com/images/Air-Jordan-1-Retro-Low-OG-Black-Toe-Product.jpg,"{'3.5': 'ecec0384-0dbf-45b4-bd99-864b75124199', '4': '2dada542-6881-4075-9b1a-cda47c09884d', '4.5': '4cbb8cd4-642d-4e3a-a1cc-b48f9155823c', '5': '56435400-3c4f-46f5-b8d7-d2fbee0f2286', '5.5': '90a6ef81-9e08-4ec7-a14d-168c76a7292a', '6': '2ffc685c-8c98-43d5-b9a2-c523ed553d29', '6.5': 'aad8ce5f-3727-4553-b354-3a5c631be908', '7': '34bc5394-bc8c-45d0-be8c-778dacfc924c', '7.5': 'f3db723d-6c8e-462d-b74b-a0fb8c9b7875', '8': 'fdd5c505-1b65-4ef4-8a92-a0724c5e619f', '8.5': '3d2add3f-62b6-41e5-a0c5-7c4b09620cc4', '9': 'e402116b-46e6-453a-8e36-9fff7bc59087', '9.5': 'c1ca41ee-b884-4132-9bc7-b0466433da84', '10': 'beef8a64-a74f-4ee1-992c-934433a5777f', '10.5': '92737878-c85d-45ff-8281-1b47a3d882f7', '11': '716e5de9-d5f1-4df8-8558-87a1f7896d96', '11.5': 'c325f56a-a716-41ac-8a21-d9561594e9ef', '12': 'd8f3a728-1f2d-4312-b5f9-33d2660ec617', '12.5': '0178eb6d-32c6-48ba-8d91-ff1dff3254f6', '13': 'd9e30cee-23a3-4ec6-8c09-c29d11db067c', '14': '05b9c04d-5099-4434-a49d-3ef93ef8ba67', '15': 'e7f20c16-37dc-469d-ad69-45e31d84f0e5', '16': 'c0b506ac-2104-4d96-9256-c19518489a93', '17': '678eafba-c76c-4e1f-99a6-dd494c0ecd01', '18': 'f295e538-9aac-4265-af8a-186aaf04bf2f'}"
