,ID,URL Key,retail Price,release Date,sold,average price,image,Variants
0,713bbccf-83dc-47fa-b04d-8151a9ad2365,nike-air-force-1-low-travis-scott-sail,150,2018-08-10,116,1112,https://images.stockx.com/images/Nike-Air-Force-1-Low-Travis-Scott-Sail-Product.jpg,"{'3.5': '9359a1cb-3887-4ee7-afa5-809bee4d4812', '4': 'df3e1a7d-012a-4cba-9071-5f033b8128fa', '4.5': 'd8ae58b3-bf80-40ad-993d-8061d0cc671a', '5': '7578c29e-1809-497f-8c6f-d4dae9d12a6e', '5.5': '263d8040-b3b5-4b0c-9b5b-e9d772e1ac7f', '6': 'a47e585b-9547-4538-890b-fbf5fb4fde41', '6.5': 'd8247f10-c33a-47ed-867e-3cca2b8f6560', '7': '24fb6e58-28ea-44fd-96a6-81f70113532e', '7.5': '40c24cfb-6bbc-46ea-a6cb-c0cbf49ef814', '8': '168dd655-f38e-4948-97f9-7ca1749f2740', '8.5': 'dceedf17-1dac-44ce-b14e-f1c09e32a37f', '9': '57afa922-8cba-4587-847e-cfb3642b6683', '9.5': '75f018ab-760c-4cb8-bca9-da868a637210', '10': '3eca2053-73d5-47a3-9bce-226efafb0de2', '10.5': 'ee54f1da-3226-41c3-9d8d-913050f8d3f8', '11': '02802bad-bff6-4efd-9e4e-78c75cb00ade', '11.5': '4eda970e-e56f-488f-bfc4-515d766c5200', '12': '58643bb6-e593-4c12-9222-2e44c4d56225', '12.5': '83fe4e98-4be1-4427-b268-bf5aa0530440', '13': 'e8acb91d-6e82-4e70-8aa3-386baa492afe', '14': '843ea1ac-1ecc-4bf5-b2ef-10a7826d32c5', '15': 'b7f2f6ac-4bd2-4a55-8553-4b912046f162', '13.5': '3246e2d6-5592-4c6f-bcb5-0692c587840a', '16': 'e3ca6296-42c0-470e-affd-8404385a5b09', '14.5': 'a78e0430-6cf1-4b27-8483-782011eee206', '17': 'de4b4e9a-cfad-4787-ac23-14ec7b384a43', '18': '66b82def-8ae5-409b-aa5c-eb2dcb64c061'}"
