,ID,URL Key,retail Price,release Date,sold,average price,image,Variants
0,9d40ce4f-8617-4f6d-ae95-25e49b07e744,air-jordan-1-high-og-spider-man-across-the-spider-verse,200,2023-05-20,39683,253,https://images.stockx.com/images/Air-Jordan-1-High-OG-Spider-Man-Across-the-Spider-Verse-Product.jpg,"{'3.5': '9cb03a82-eab1-4f2e-bce8-c1880aa59ec3', '4': '8e5cdcba-4676-41f7-9c48-191763fb6415', '4.5': 'eb84f244-80b1-424f-9faa-656a3222d0ce', '5': '342b8ad7-c507-41d8-9f0a-983cf97d6815', '5.5': 'a3901ddd-02ec-419a-96a3-e5640f16eaf6', '6': '9f6faa11-ac62-481a-9b56-35c759c78180', '6.5': 'c7fff78d-680e-48bc-af55-b826aaa220b4', '7': 'b6c3090f-5d58-4d28-9f73-9e96604b671c', '7.5': 'c9515125-c0ff-485d-9f1f-c5abe51456e4', '8': '2b8ec962-2a38-472f-94dc-b63bf9bc0e3b', '8.5': 'ce445cb1-d92d-4ca8-9813-11c0f782a55d', '9': 'd03855de-8713-46ed-a750-d91498269319', '9.5': '140e3a54-3ce1-4005-b902-de784148be52', '10': '36c2c53b-6820-4eb7-bb44-08761c8fe072', '10.5': 'edcad7c0-98c9-4cff-b39d-db5bbe1378e8', '11': 'cd14f3af-4fa6-4cf9-ba43-d859ba09b375', '11.5': '4d00bb2e-3093-45c5-91d4-38034e7bec64', '12': '0e103cb5-81ef-4066-8065-fb42915cc305', '12.5': '66f5d5c4-f2ef-4f05-b964-1728c334d8a0', '13': 'efbcc31f-a614-4f53-a357-3165db40e9d4', '14': 'fceec109-4fdb-478f-8503-0ad614559cc9', '15': '5d8bcbea-e880-4ce4-9485-c731ec6bcf9b', '16': '997c5a2e-3223-4cb6-899a-b1ecc0314841', '17': 'eea4ab1c-6462-4bd7-9145-d746fdd2cea5', '18': 'a9acbf81-73ec-4888-9477-f1af5f5e6cdc'}"
