,ID,URL Key,retail Price,release Date,sold,average price,image,Variants
0,5b85a42d-daed-44a8-b75e-42ec85fe41af,nike-air-force-1-low-supreme-box-logo-white,118,2020-03-05,24045,157,https://images.stockx.com/images/Nike-Air-Force-1-Low-Supreme-Box-Logo-White-Product.jpg,"{'4': 'd31fe5b9-bf89-4e42-830d-8e3b2e31b6ec', '4.5': 'b0bb7da6-9ce9-4cba-8782-ddd0e4ab25b4', '5': 'c11c3bab-77c8-45bf-8ec0-702488899263', '5.5': '227ba661-f700-4d46-adb9-ca7addfc38bb', '6': '24a9cca5-a036-448c-b6e5-814b0574fdc3', '6.5': '96c82c6e-894c-4ae5-8b89-cded72ab7eb4', '7': 'c6c9f23f-da9e-4f22-ab3c-a195a38843a1', '7.5': '1f5d28e5-08f1-4e63-b0fa-2819bb28951b', '8': 'ad0ec6f3-6573-4b40-a554-f04fa07bb302', '8.5': '18c5b801-2888-45c2-a35b-688e3dd79237', '9': 'dc0e9899-5e7e-4847-98e1-b35d625e51ec', '9.5': '861ffd4b-9d62-448a-805f-9f3458e78cda', '10': '6b969729-5f0a-4b55-9399-fb496ec961a0', '10.5': 'a26c6f63-315e-4386-ae87-9ef1c9265eec', '11': '10e80190-6bd0-4d04-b4cb-2c674fd16bce', '11.5': 'e0b0fae3-f42d-4b20-b58d-70934236d218', '12': 'c7e64c5d-0d4f-4d10-93da-0f89d298c05b', '12.5': '43d15ba1-b39d-44a3-86ea-0815d7821385', '13': '855f936f-df0b-4570-9bef-aea208cf4ac0', '14': '438862f6-ebab-4590-af3d-7dc5ba79a4dd', '15': '96fae422-0e5f-4e45-bc09-8ee45b4f076b', '14.5': '3d6ed12c-6a6d-4334-99fa-a4d9e3d75fd7', '16': '4db9258b-b8ad-4c5a-9ea9-8950ccebf198'}"
