,ID,URL Key,retail Price,release Date,sold,average price,image,Variants
0,6486f442-0250-45c8-8d18-0dd2ff6eea5f,air-jordan-1-retro-high-travis-scott,175,2019-05-11,1549,1498,https://images.stockx.com/images/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg,"{'4': '4024b7ed-b2cc-4b08-9555-a33233d3e80a', '4.5': '43175c84-c217-46ce-a401-44fc5f541841', '5': 'b1365066-1ed9-4d83-8f2e-8e3272d227aa', '5.5': '8f5d81f4-608b-40ba-b176-c63195f01984', '6': 'aa1679b6-5d58-461f-a3e6-6bb67b1ee8b8', '6.5': '8f0ad6bc-c653-46a2-a1e6-dc8dc6b36f68', '7': 'b51011f7-952f-4c09-8fb5-2a5cfdc0b3df', '7.5': '0a5455d9-b3a6-4753-94bd-03fa28b073f0', '8': 'e9dabc77-6697-4ef3-81d4-70859fa2e4db', '8.5': 'a128729b-0b2f-4a8d-9fd0-61b8d05dfe02', '9': 'c3ec0bd8-af9c-4b26-acca-70134864db3f', '9.5': 'b109750b-86ab-4a3f-bd7e-36e7869629b3', '10': 'e706a276-4d66-40e7-b44f-ece3be0b23aa', '10.5': '58c94b87-e831-4ad4-93f7-8283a8608a46', '11': '3fcc638c-3620-48e5-a6fc-0711229a03e1', '11.5': '873baaf2-6242-4f60-8936-54f4a0fe25d6', '12': '832d0df6-d83e-4d5f-aad0-38c181184be5', '12.5': '77cce96c-61e7-4578-8749-5bd8cf9b7e56', '13': '108364ae-c515-4726-bb34-b3afa01cc200', '13.5': '7b6e9c1b-b894-47d9-bd03-dc6d14532d7a', '14': 'bd133cda-7316-444a-b789-17e908ae54b7', '14.5': '839db43f-bce0-4061-b6b2-f90ce97f1295', '15': '9972b10e-1b3e-49b1-a20d-aab6e4d9684c', '16': '6f2fecfb-86ac-4cef-bcf4-3c86814de528', '17': '7ca86ab5-742e-4179-9f19-138601a1a277', '18': '60f9c304-cf12-409e-852a-d8a22451579c'}"
